macanearían,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macanearías,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneas,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macanease,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneaseis,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneasen,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneases,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneaste,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneasteis,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macanee,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneemos,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneen,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macanees,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneo,"1. m. Arg., Bol., R. Dom. y Ur. Acción y efecto de macanear."
macaneá,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneábamos,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneáis,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneáramos,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneáremos,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneás,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneásemos,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneé,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneéis,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macaneó,"1. tr. Hond., Méx., P. Rico y R. Dom. Golpear con la macana2."
macanuda,"1. adj. coloq. Bueno, magnífico, extraordinario, excelente, en sentido material y moral."
macanudez,1. f. Chile. farsantería.
macanudo,"1. adj. coloq. Bueno, magnífico, extraordinario, excelente, en sentido material y moral."
macaquear,1. intr. Nic. Dicho de los macacos o canicas: Chocar entre sí.
macar,"1. tr. desus. Producir daño con una contusión, sin herida."
macara,"1. tr. desus. Producir daño con una contusión, sin herida."
macarais,"1. tr. desus. Producir daño con una contusión, sin herida."
macaran,"1. tr. desus. Producir daño con una contusión, sin herida."
macaras,"1. tr. desus. Producir daño con una contusión, sin herida."
macare,"1. tr. desus. Producir daño con una contusión, sin herida."
macareis,"1. tr. desus. Producir daño con una contusión, sin herida."
macarelo,1. m. p. us. Hombre pendenciero y camorrista.
macaremos,"1. tr. desus. Producir daño con una contusión, sin herida."
macaren,"1. tr. desus. Producir daño con una contusión, sin herida."
macarena,"1. adj. Vecino del barrio de la Macarena, en Sevilla, España. U. t. c. s."
macareno,"1. adj. Vecino del barrio de la Macarena, en Sevilla, España. U. t. c. s."
macareo,"1. m. Fenómeno natural consistente en la formación de una ola gigante que, en el estuario de ciertos ríos y corriente arriba, provocan las aguas del mar durante las mareas más vivas."
macares,"1. tr. desus. Producir daño con una contusión, sin herida."
macaron,"1. tr. desus. Producir daño con una contusión, sin herida."
macarra,"1. adj. Dicho de una persona: Agresiva, achulada. U. t. c. s."
macarro,1. m. Panecillo de forma alargada y de una libra de peso.
macarronea,"1. f. desus. Composición burlesca, generalmente en verso, que mezcla palabras latinas con otras de una lengua vulgar a las cuales da terminación latina."
macarrón,1. m. Pasta alimenticia de harina que tiene forma de canuto más o menos alargado. U. m. en pl.
macarrónica,1. adj. Dicho del latín: Usado de forma burlesca y defectuosa.
macarrónicamente,1. adv. De manera macarrónica.
macarrónico,1. adj. Dicho del latín: Usado de forma burlesca y defectuosa.
macará,"1. tr. desus. Producir daño con una contusión, sin herida."
macarán,"1. tr. desus. Producir daño con una contusión, sin herida."
macarás,"1. tr. desus. Producir daño con una contusión, sin herida."
macaré,"1. tr. desus. Producir daño con una contusión, sin herida."
macaréis,"1. tr. desus. Producir daño con una contusión, sin herida."
macaría,"1. tr. desus. Producir daño con una contusión, sin herida."
macaríais,"1. tr. desus. Producir daño con una contusión, sin herida."
macaríamos,"1. tr. desus. Producir daño con una contusión, sin herida."
macarían,"1. tr. desus. Producir daño con una contusión, sin herida."
macarías,"1. tr. desus. Producir daño con una contusión, sin herida."
macasar,1. m. Cierto aceite que se usaba para el cabello.
macase,"1. tr. desus. Producir daño con una contusión, sin herida."
macaseis,"1. tr. desus. Producir daño con una contusión, sin herida."
macasen,"1. tr. desus. Producir daño con una contusión, sin herida."
macases,"1. tr. desus. Producir daño con una contusión, sin herida."
macaste,"1. tr. desus. Producir daño con una contusión, sin herida."
macasteis,"1. tr. desus. Producir daño con una contusión, sin herida."
macaurel,"1. f. Serpiente de Venezuela, no venenosa y parecida a la tragavenado, pero de menor tamaño."
macazuchil,"1. m. Planta de la familia de las piperáceas, cuyo fruto, de sabor muy fuerte, empleaban los habitantes de México para perfumar el chocolate y otras bebidas en que entraba el cacao."
mace,1. tr. Golpear la leche dentro de un odre para que se separe la manteca.
macea,1. tr. Golpear con el mazo o la maza.
maceaba,1. tr. Golpear con el mazo o la maza.
maceabais,1. tr. Golpear con el mazo o la maza.
maceaban,1. tr. Golpear con el mazo o la maza.
maceabas,1. tr. Golpear con el mazo o la maza.
macead,1. tr. Golpear con el mazo o la maza.
maceado,1. tr. Golpear con el mazo o la maza.
maceador,1. m. Hombre que macea.
maceamos,1. tr. Golpear con el mazo o la maza.
macean,1. tr. Golpear con el mazo o la maza.
maceando,1. tr. Golpear con el mazo o la maza.
macear,1. tr. Golpear con el mazo o la maza.
maceara,1. tr. Golpear con el mazo o la maza.
macearais,1. tr. Golpear con el mazo o la maza.
macearan,1. tr. Golpear con el mazo o la maza.
macearas,1. tr. Golpear con el mazo o la maza.
maceare,1. tr. Golpear con el mazo o la maza.
maceareis,1. tr. Golpear con el mazo o la maza.
macearemos,1. tr. Golpear con el mazo o la maza.
macearen,1. tr. Golpear con el mazo o la maza.
maceares,1. tr. Golpear con el mazo o la maza.
macearon,1. tr. Golpear con el mazo o la maza.
maceará,1. tr. Golpear con el mazo o la maza.
macearán,1. tr. Golpear con el mazo o la maza.
macearás,1. tr. Golpear con el mazo o la maza.
macearé,1. tr. Golpear con el mazo o la maza.
macearéis,1. tr. Golpear con el mazo o la maza.
macearía,1. tr. Golpear con el mazo o la maza.
macearíais,1. tr. Golpear con el mazo o la maza.
macearíamos,1. tr. Golpear con el mazo o la maza.
macearían,1. tr. Golpear con el mazo o la maza.
macearías,1. tr. Golpear con el mazo o la maza.
maceas,1. tr. Golpear con el mazo o la maza.
macease,1. tr. Golpear con el mazo o la maza.
maceaseis,1. tr. Golpear con el mazo o la maza.
maceasen,1. tr. Golpear con el mazo o la maza.
maceases,1. tr. Golpear con el mazo o la maza.
maceaste,1. tr. Golpear con el mazo o la maza.
maceasteis,1. tr. Golpear con el mazo o la maza.
macedona,"1. adj. macedonio. Apl. a pers., u. t. c. s."
macedonia,
macedonio,"1. adj. Natural de Macedonia, reino de la antigua Grecia, dividido actualmente entre varios países. U. t. c. s."
macedón,"1. adj. macedonio. Apl. a pers., u. t. c. s."
macedónica,1. adj. macedonio (‖ perteneciente a Macedonia).
macedónico,1. adj. macedonio (‖ perteneciente a Macedonia).
macee,1. tr. Golpear con el mazo o la maza.
maceemos,1. tr. Golpear con el mazo o la maza.
maceen,1. tr. Golpear con el mazo o la maza.
macees,1. tr. Golpear con el mazo o la maza.
macegual,"1. m. El Salv., Hond., Méx. y Nic. peón (‖ jornalero)."
macehual,
macelo,1. m. p. us. matadero (‖ sitio donde se mata y desuella el ganado).
macemos,1. tr. Golpear la leche dentro de un odre para que se separe la manteca.
macen,1. tr. Golpear la leche dentro de un odre para que se separe la manteca.
maceo,1. m. Acción y efecto de macear.
macera,1. m. y f. Persona que lleva la maza delante de las corporaciones o personas autorizadas que usan esta señal de dignidad.
maceraba,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerabais,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraban,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerabas,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceración,1. f. Acción y efecto de macerar.
macerad,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerado,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceramiento,1. m. maceración.
maceramos,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceran,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerando,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerar,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerara,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerarais,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraran,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraras,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerare,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerareis,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraremos,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraren,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerares,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraron,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerará,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerarán,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerarás,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraré,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraréis,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraría,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraríais,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraríamos,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerarían,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerarías,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerase,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraseis,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerasen,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerases,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceraste,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerasteis,1. tr. Ablandar algo estrujándolo o golpeándolo.
macere,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceremos,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceren,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceres,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerina,1. f. mancerina.
macero,1. m. y f. Persona que lleva la maza delante de las corporaciones o personas autorizadas que usan esta señal de dignidad.
macerá,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerábamos,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceráis,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceráramos,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceráremos,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerás,1. tr. Ablandar algo estrujándolo o golpeándolo.
macerásemos,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceré,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceréis,1. tr. Ablandar algo estrujándolo o golpeándolo.
maceró,1. tr. Ablandar algo estrujándolo o golpeándolo.
maces,1. tr. Golpear la leche dentro de un odre para que se separe la manteca.
maceta,1. f. Empuñadura o mango de algunas herramientas.
macetazo,1. m. Nic. cabezada (‖ golpe que se recibe en la cabeza).
maceteada,1. adj. coloq. Chile. Dicho de una persona: De constitución robusta.
maceteado,1. adj. coloq. Chile. Dicho de una persona: De constitución robusta.
macetera,1. f. Hond. y Nic. maceta (‖ recipiente para cultivar plantas).
macetero,1. m. Soporte para colocar macetas de plantas.
macetilla,
macetuda,1. adj. coloq. Cuba. Dicho de una persona: De gran fortaleza física. U. t. c. s.
macetudo,1. adj. coloq. Cuba. Dicho de una persona: De gran fortaleza física. U. t. c. s.
macetón,1. m. aum. de maceta2.
maceá,1. tr. Golpear con el mazo o la maza.
maceábamos,1. tr. Golpear con el mazo o la maza.
maceáis,1. tr. Golpear con el mazo o la maza.
maceáramos,1. tr. Golpear con el mazo o la maza.
maceáremos,1. tr. Golpear con el mazo o la maza.
maceás,1. tr. Golpear con el mazo o la maza.
maceásemos,1. tr. Golpear con el mazo o la maza.
maceé,1. tr. Golpear con el mazo o la maza.
maceéis,1. tr. Golpear con el mazo o la maza.
maceó,1. tr. Golpear con el mazo o la maza.
macferlán,"1. m. Especie de abrigo, sin mangas y con esclavina."
mach,1. m. Ingen. número de Mach.
macha,"1. f. Molusco de mar, comestible y muy abundante en los mares de Chile y el Perú."
machaba,1. tr. machacar (‖ golpear).
machabais,1. tr. machacar (‖ golpear).
machaban,1. tr. machacar (‖ golpear).
machabas,1. tr. machacar (‖ golpear).
machaca,1. f. Instrumento con que se machaca.
machacaba,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacabais,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaban,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacabas,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacad,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacadera,1. f. Instrumento con que se machaca.
machacado,
machacador,1. adj. Que machaca. U. t. c. s.
machacadora,1. adj. Que machaca. U. t. c. s.
machacadura,1. f. Acción y efecto de machacar.
machacamos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacan,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacando,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacante,1. m. Soldado destinado al servicio de un superior.
machacar,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacara,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacarais,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaran,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaras,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacare,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacareis,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaremos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaren,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacares,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaron,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacará,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacarán,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacarás,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaré,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaréis,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaría,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaríais,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaríamos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacarían,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacarías,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacase,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaseis,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacasen,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacases,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacaste,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacasteis,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machaco,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacona,1. adj. Que repite algo con insistencia y pesadez. U. t. c. s.
machaconería,"1. f. coloq. Pesadez, importunidad."
machacá,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacábamos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacáis,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacáramos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacáremos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacás,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacásemos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacó,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machacón,1. adj. Que repite algo con insistencia y pesadez. U. t. c. s.
machad,1. tr. machacar (‖ golpear).
machada,1. f. Hato de machos cabríos.
machadiana,"1. adj. Perteneciente o relativo a Antonio Machado, poeta español, o a su obra. El olmo machadiano."
machadiano,"1. adj. Perteneciente o relativo a Antonio Machado, poeta español, o a su obra. El olmo machadiano."
machado,1. m. Hacha para cortar madera.
machalera,"1. adj. Natural de Machala, ciudad del Ecuador. U. t. c. s."
machalero,"1. adj. Natural de Machala, ciudad del Ecuador. U. t. c. s."
machamartillo,
machamos,1. tr. machacar (‖ golpear).
machan,1. tr. machacar (‖ golpear).
machando,1. tr. machacar (‖ golpear).
machanga,1. f. despect. coloq. Cuba. marimacho. U. t. c. adj.
machaque,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machaquemos,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machaquen,"1. tr. Golpear algo para deformarlo, aplastarlo o reducirlo a fragmentos pequeños sin llegar a triturarlo."
machaqueo,1. m. Acción y efecto de machacar.
